workload,selector,granularity,windows,speedup,selected_gmc_fraction,selected_wam_fraction,selector_bytes,lookup_cycles,update_traffic,overhead_cycles,wam_activation_rate,selection_note
hash_table_size65536_seed0_loads,EntropyAwareSelector,100,3,0.9993888352112069,0.0,1.0,192,30,60,30,1.0,block-granular replay
hash_table_size65536_seed1_loads,EntropyAwareSelector,100,3,0.9993888352112069,0.0,1.0,192,30,60,30,1.0,block-granular replay
hash_table_size65536_seed2_loads,EntropyAwareSelector,100,3,0.9994883139563004,0.0,1.0,192,30,60,30,1.0,block-granular replay
hash_table_size65536_seed3_loads,EntropyAwareSelector,100,3,0.998584046587147,0.0,1.0,192,30,60,30,1.0,block-granular replay
hash_table_size65536_seed4_loads,EntropyAwareSelector,100,3,0.999372362963779,0.0,1.0,192,30,60,30,1.0,block-granular replay
linked_list_size65536_seed0_loads,EntropyAwareSelector,100,3,4.014272970561998,1.0,0.0,192,30,60,30,0.0,block-granular replay
linked_list_size65536_seed1_loads,EntropyAwareSelector,100,3,4.014272970561998,1.0,0.0,192,30,60,30,0.0,block-granular replay
linked_list_size65536_seed2_loads,EntropyAwareSelector,100,3,4.014272970561998,1.0,0.0,192,30,60,30,0.0,block-granular replay
linked_list_size65536_seed3_loads,EntropyAwareSelector,100,3,4.014272970561998,1.0,0.0,192,30,60,30,0.0,block-granular replay
linked_list_size65536_seed4_loads,EntropyAwareSelector,100,3,4.014272970561998,1.0,0.0,192,30,60,30,0.0,block-granular replay
matrix_scan_size512_seed0_loads,EntropyAwareSelector,100,3,2.271799060649377,1.0,0.0,192,30,60,30,0.0,block-granular replay
pointer_chase_size65536_seed0_loads,EntropyAwareSelector,100,3,1.122161450579072,1.0,0.0,192,30,60,30,0.0,block-granular replay
pointer_chase_size65536_seed1_loads,EntropyAwareSelector,100,3,1.122161450579072,1.0,0.0,192,30,60,30,0.0,block-granular replay
pointer_chase_size65536_seed2_loads,EntropyAwareSelector,100,3,1.0766467418509467,1.0,0.0,192,30,60,30,0.0,block-granular replay
pointer_chase_size65536_seed3_loads,EntropyAwareSelector,100,3,1.3365527870536862,1.0,0.0,192,30,60,30,0.0,block-granular replay
pointer_chase_size65536_seed4_loads,EntropyAwareSelector,100,3,1.045122475290073,1.0,0.0,192,30,60,30,0.0,block-granular replay
quicksort_size65536_seed0_loads,EntropyAwareSelector,100,3,0.9993688282602057,0.0,1.0,192,30,60,30,1.0,block-granular replay
quicksort_size65536_seed1_loads,EntropyAwareSelector,100,3,0.9993688282602057,0.0,1.0,192,30,60,30,1.0,block-granular replay
quicksort_size65536_seed2_loads,EntropyAwareSelector,100,3,1.9665410159755878,1.0,0.0,192,30,60,30,0.0,block-granular replay
quicksort_size65536_seed3_loads,EntropyAwareSelector,100,3,0.9994119030816279,0.0,1.0,192,30,60,30,1.0,block-granular replay
quicksort_size65536_seed4_loads,EntropyAwareSelector,100,3,0.9993909866017052,0.0,1.0,192,30,60,30,1.0,block-granular replay
stride_size524288_seed0_loads,EntropyAwareSelector,100,3,7.210412960014983,1.0,0.0,192,30,60,30,0.0,block-granular replay
binary_tree_size65536_seed0_loads,StaticPerWorkloadOracle,100,3,1.2057987141444115,0.3333333333333333,0.6666666666666666,128,30,60,30,0.6666666666666666,block-granular replay
binary_tree_size65536_seed1_loads,StaticPerWorkloadOracle,100,3,1.2057987141444115,0.3333333333333333,0.6666666666666666,128,30,60,30,0.6666666666666666,block-granular replay
binary_tree_size65536_seed2_loads,StaticPerWorkloadOracle,100,3,1.0504717517335456,0.3333333333333333,0.6666666666666666,128,30,60,30,0.6666666666666666,block-granular replay
binary_tree_size65536_seed3_loads,StaticPerWorkloadOracle,100,3,1.0245024237711562,0.3333333333333333,0.6666666666666666,128,30,60,30,0.6666666666666666,block-granular replay
binary_tree_size65536_seed4_loads,StaticPerWorkloadOracle,100,3,1.061182178176767,0.3333333333333333,0.6666666666666666,128,30,60,30,0.6666666666666666,block-granular replay
graph_bfs_size65536_seed0_loads,StaticPerWorkloadOracle,100,3,1.2162673507999584,1.0,0.0,128,30,60,30,0.0,block-granular replay
graph_bfs_size65536_seed1_loads,StaticPerWorkloadOracle,100,3,1.2162673507999584,1.0,0.0,128,30,60,30,0.0,block-granular replay
graph_bfs_size65536_seed2_loads,StaticPerWorkloadOracle,100,3,1.2162673507999584,1.0,0.0,128,30,60,30,0.0,block-granular replay
graph_bfs_size65536_seed3_loads,StaticPerWorkloadOracle,100,3,1.2162673507999584,1.0,0.0,128,30,60,30,0.0,block-granular replay
graph_bfs_size65536_seed4_loads,StaticPerWorkloadOracle,100,3,1.2162673507999584,1.0,0.0,128,30,60,30,0.0,block-granular replay
graph_dfs_size16384_seed0_loads,StaticPerWorkloadOracle,100,3,1.0311108693089597,0.3333333333333333,0.6666666666666666,128,30,60,30,0.6666666666666666,block-granular replay
graph_dfs_size16384_seed1_loads,StaticPerWorkloadOracle,100,3,1.0311108693089597,0.3333333333333333,0.6666666666666666,128,30,60,30,0.6666666666666666,block-granular replay
graph_dfs_size16384_seed2_loads,StaticPerWorkloadOracle,100,3,1.0311108693089597,0.3333333333333333,0.6666666666666666,128,30,60,30,0.6666666666666666,block-granular replay
graph_dfs_size16384_seed3_loads,StaticPerWorkloadOracle,100,3,1.0311108693089597,0.3333333333333333,0.6666666666666666,128,30,60,30,0.6666666666666666,block-granular replay
graph_dfs_size16384_seed4_loads,StaticPerWorkloadOracle,100,3,1.0311108693089597,0.3333333333333333,0.6666666666666666,128,30,60,30,0.6666666666666666,block-granular replay
hash_table_size65536_seed0_loads,StaticPerWorkloadOracle,100,3,0.9995206415793972,1.0,0.0,128,30,60,30,0.0,block-granular replay
hash_table_size65536_seed1_loads,StaticPerWorkloadOracle,100,3,0.9995206415793972,1.0,0.0,128,30,60,30,0.0,block-granular replay
hash_table_size65536_seed2_loads,StaticPerWorkloadOracle,100,3,0.9999134093293808,1.0,0.0,128,30,60,30,0.0,block-granular replay
hash_table_size65536_seed3_loads,StaticPerWorkloadOracle,100,3,0.9995765666400436,1.0,0.0,128,30,60,30,0.0,block-granular replay
hash_table_size65536_seed4_loads,StaticPerWorkloadOracle,100,3,0.9998539079620161,1.0,0.0,128,30,60,30,0.0,block-granular replay
linked_list_size65536_seed0_loads,StaticPerWorkloadOracle,100,3,4.014272970561998,1.0,0.0,128,30,60,30,0.0,block-granular replay
linked_list_size65536_seed1_loads,StaticPerWorkloadOracle,100,3,4.014272970561998,1.0,0.0,128,30,60,30,0.0,block-granular replay
linked_list_size65536_seed2_loads,StaticPerWorkloadOracle,100,3,4.014272970561998,1.0,0.0,128,30,60,30,0.0,block-granular replay
linked_list_size65536_seed3_loads,StaticPerWorkloadOracle,100,3,4.014272970561998,1.0,0.0,128,30,60,30,0.0,block-granular replay
linked_list_size65536_seed4_loads,StaticPerWorkloadOracle,100,3,4.014272970561998,1.0,0.0,128,30,60,30,0.0,block-granular replay
matrix_scan_size512_seed0_loads,StaticPerWorkloadOracle,100,3,2.271799060649377,1.0,0.0,128,30,60,30,0.0,block-granular replay
pointer_chase_size65536_seed0_loads,StaticPerWorkloadOracle,100,3,1.2617444933920705,0.3333333333333333,0.6666666666666666,128,30,60,30,0.6666666666666666,block-granular replay
pointer_chase_size65536_seed1_loads,StaticPerWorkloadOracle,100,3,1.2617444933920705,0.3333333333333333,0.6666666666666666,128,30,60,30,0.6666666666666666,block-granular replay
pointer_chase_size65536_seed2_loads,StaticPerWorkloadOracle,100,3,1.3195871327863724,0.3333333333333333,0.6666666666666666,128,30,60,30,0.6666666666666666,block-granular replay
pointer_chase_size65536_seed3_loads,StaticPerWorkloadOracle,100,3,1.3404090885671596,0.6666666666666666,0.3333333333333333,128,30,60,30,0.3333333333333333,block-granular replay
pointer_chase_size65536_seed4_loads,StaticPerWorkloadOracle,100,3,1.6781589188248311,0.3333333333333333,0.6666666666666666,128,30,60,30,0.6666666666666666,block-granular replay
quicksort_size65536_seed0_loads,StaticPerWorkloadOracle,100,3,1.0270553032997845,1.0,0.0,128,30,60,30,0.0,block-granular replay
quicksort_size65536_seed1_loads,StaticPerWorkloadOracle,100,3,1.0270553032997845,1.0,0.0,128,30,60,30,0.0,block-granular replay
quicksort_size65536_seed2_loads,StaticPerWorkloadOracle,100,3,1.9665410159755878,1.0,0.0,128,30,60,30,0.0,block-granular replay
quicksort_size65536_seed3_loads,StaticPerWorkloadOracle,100,3,1.4177025110536414,1.0,0.0,128,30,60,30,0.0,block-granular replay
quicksort_size65536_seed4_loads,StaticPerWorkloadOracle,100,3,1.2199836443387109,1.0,0.0,128,30,60,30,0.0,block-granular replay
stride_size524288_seed0_loads,StaticPerWorkloadOracle,100,3,7.210412960014983,1.0,0.0,128,30,60,30,0.0,block-granular replay
binary_tree_size65536_seed0_loads,WindowOracle,100,3,1.2062834348619313,0.0,1.0,128,30,60,30,1.0,block-granular replay
binary_tree_size65536_seed1_loads,WindowOracle,100,3,1.2062834348619313,0.0,1.0,128,30,60,30,1.0,block-granular replay
binary_tree_size65536_seed2_loads,WindowOracle,100,3,1.0767677160002331,0.0,1.0,128,30,60,30,1.0,block-granular replay
binary_tree_size65536_seed3_loads,WindowOracle,100,3,1.0343422195496759,0.0,1.0,128,30,60,30,1.0,block-granular replay
binary_tree_size65536_seed4_loads,WindowOracle,100,3,1.1047462821868728,0.3333333333333333,0.6666666666666666,128,30,60,30,0.6666666666666666,block-granular replay
graph_bfs_size65536_seed0_loads,WindowOracle,100,3,1.2162673507999584,1.0,0.0,128,30,60,30,0.0,block-granular replay
graph_bfs_size65536_seed1_loads,WindowOracle,100,3,1.2162673507999584,1.0,0.0,128,30,60,30,0.0,block-granular replay
graph_bfs_size65536_seed2_loads,WindowOracle,100,3,1.2162673507999584,1.0,0.0,128,30,60,30,0.0,block-granular replay
graph_bfs_size65536_seed3_loads,WindowOracle,100,3,1.2162673507999584,1.0,0.0,128,30,60,30,0.0,block-granular replay
graph_bfs_size65536_seed4_loads,WindowOracle,100,3,1.2162673507999584,1.0,0.0,128,30,60,30,0.0,block-granular replay
graph_dfs_size16384_seed0_loads,WindowOracle,100,3,1.0454344868164602,0.0,1.0,128,30,60,30,1.0,block-granular replay
graph_dfs_size16384_seed1_loads,WindowOracle,100,3,1.0454344868164602,0.0,1.0,128,30,60,30,1.0,block-granular replay
graph_dfs_size16384_seed2_loads,WindowOracle,100,3,1.0454344868164602,0.0,1.0,128,30,60,30,1.0,block-granular replay
graph_dfs_size16384_seed3_loads,WindowOracle,100,3,1.0454344868164602,0.0,1.0,128,30,60,30,1.0,block-granular replay
graph_dfs_size16384_seed4_loads,WindowOracle,100,3,1.0454344868164602,0.0,1.0,128,30,60,30,1.0,block-granular replay
hash_table_size65536_seed0_loads,WindowOracle,100,3,0.9998224062431816,0.6666666666666666,0.3333333333333333,128,30,60,30,0.3333333333333333,block-granular replay
hash_table_size65536_seed1_loads,WindowOracle,100,3,0.9998224062431816,0.6666666666666666,0.3333333333333333,128,30,60,30,0.3333333333333333,block-granular replay
hash_table_size65536_seed2_loads,WindowOracle,100,3,0.9999134093293808,1.0,0.0,128,30,60,30,0.0,block-granular replay
hash_table_size65536_seed3_loads,WindowOracle,100,3,0.9996728852283591,0.6666666666666666,0.3333333333333333,128,30,60,30,0.3333333333333333,block-granular replay
hash_table_size65536_seed4_loads,WindowOracle,100,3,0.9998539079620161,1.0,0.0,128,30,60,30,0.0,block-granular replay
linked_list_size65536_seed0_loads,WindowOracle,100,3,4.014272970561998,1.0,0.0,128,30,60,30,0.0,block-granular replay
linked_list_size65536_seed1_loads,WindowOracle,100,3,4.014272970561998,1.0,0.0,128,30,60,30,0.0,block-granular replay
linked_list_size65536_seed2_loads,WindowOracle,100,3,4.014272970561998,1.0,0.0,128,30,60,30,0.0,block-granular replay
linked_list_size65536_seed3_loads,WindowOracle,100,3,4.014272970561998,1.0,0.0,128,30,60,30,0.0,block-granular replay
linked_list_size65536_seed4_loads,WindowOracle,100,3,4.014272970561998,1.0,0.0,128,30,60,30,0.0,block-granular replay
matrix_scan_size512_seed0_loads,WindowOracle,100,3,2.271799060649377,1.0,0.0,128,30,60,30,0.0,block-granular replay
pointer_chase_size65536_seed0_loads,WindowOracle,100,3,1.3316224057130104,0.0,1.0,128,30,60,30,1.0,block-granular replay
pointer_chase_size65536_seed1_loads,WindowOracle,100,3,1.3316224057130104,0.0,1.0,128,30,60,30,1.0,block-granular replay
pointer_chase_size65536_seed2_loads,WindowOracle,100,3,1.4883985996906293,0.0,1.0,128,30,60,30,1.0,block-granular replay
pointer_chase_size65536_seed3_loads,WindowOracle,100,3,1.3442877073321966,0.3333333333333333,0.6666666666666666,128,30,60,30,0.6666666666666666,block-granular replay
pointer_chase_size65536_seed4_loads,WindowOracle,100,3,2.3981451046932047,0.0,1.0,128,30,60,30,1.0,block-granular replay
quicksort_size65536_seed0_loads,WindowOracle,100,3,1.0270553032997845,1.0,0.0,128,30,60,30,0.0,block-granular replay
quicksort_size65536_seed1_loads,WindowOracle,100,3,1.0270553032997845,1.0,0.0,128,30,60,30,0.0,block-granular replay
quicksort_size65536_seed2_loads,WindowOracle,100,3,1.9665410159755878,1.0,0.0,128,30,60,30,0.0,block-granular replay
quicksort_size65536_seed3_loads,WindowOracle,100,3,1.4177025110536414,1.0,0.0,128,30,60,30,0.0,block-granular replay
quicksort_size65536_seed4_loads,WindowOracle,100,3,1.2199836443387109,1.0,0.0,128,30,60,30,0.0,block-granular replay
stride_size524288_seed0_loads,WindowOracle,100,3,7.210412960014983,1.0,0.0,128,30,60,30,0.0,block-granular replay
binary_tree_size65536_seed0_loads,ConfidenceSelector,1000,3,1.1163895486935866,1.0,0.0,192,3,6,3,0.0,block-granular replay
binary_tree_size65536_seed1_loads,ConfidenceSelector,1000,3,1.1163895486935866,1.0,0.0,192,3,6,3,0.0,block-granular replay
binary_tree_size65536_seed2_loads,ConfidenceSelector,1000,3,1.077332607935336,0.0,1.0,192,3,6,3,1.0,block-granular replay
binary_tree_size65536_seed3_loads,ConfidenceSelector,1000,3,1.0174827472888597,1.0,0.0,192,3,6,3,0.0,block-granular replay
binary_tree_size65536_seed4_loads,ConfidenceSelector,1000,3,1.0950088783347238,0.0,1.0,192,3,6,3,1.0,block-granular replay
graph_bfs_size65536_seed0_loads,ConfidenceSelector,1000,3,1.2163678949221561,1.0,0.0,192,3,6,3,0.0,block-granular replay
graph_bfs_size65536_seed1_loads,ConfidenceSelector,1000,3,1.2163678949221561,1.0,0.0,192,3,6,3,0.0,block-granular replay
graph_bfs_size65536_seed2_loads,ConfidenceSelector,1000,3,1.2163678949221561,1.0,0.0,192,3,6,3,0.0,block-granular replay
graph_bfs_size65536_seed3_loads,ConfidenceSelector,1000,3,1.2163678949221561,1.0,0.0,192,3,6,3,0.0,block-granular replay
graph_bfs_size65536_seed4_loads,ConfidenceSelector,1000,3,1.2163678949221561,1.0,0.0,192,3,6,3,0.0,block-granular replay
graph_dfs_size16384_seed0_loads,ConfidenceSelector,1000,3,1.0029989239155361,1.0,0.0,192,3,6,3,0.0,block-granular replay
graph_dfs_size16384_seed1_loads,ConfidenceSelector,1000,3,1.0029989239155361,1.0,0.0,192,3,6,3,0.0,block-granular replay
graph_dfs_size16384_seed2_loads,ConfidenceSelector,1000,3,1.0029989239155361,1.0,0.0,192,3,6,3,0.0,block-granular replay
graph_dfs_size16384_seed3_loads,ConfidenceSelector,1000,3,1.0029989239155361,1.0,0.0,192,3,6,3,0.0,block-granular replay
graph_dfs_size16384_seed4_loads,ConfidenceSelector,1000,3,1.0029989239155361,1.0,0.0,192,3,6,3,0.0,block-granular replay
hash_table_size65536_seed0_loads,ConfidenceSelector,1000,3,0.9995890932149651,1.0,0.0,192,3,6,3,0.0,block-granular replay
hash_table_size65536_seed1_loads,ConfidenceSelector,1000,3,0.9995890932149651,1.0,0.0,192,3,6,3,0.0,block-granular replay
hash_table_size65536_seed2_loads,ConfidenceSelector,1000,3,0.9999821712830309,1.0,0.0,192,3,6,3,0.0,block-granular replay
hash_table_size65536_seed3_loads,ConfidenceSelector,1000,3,0.9996450016228497,1.0,0.0,192,3,6,3,0.0,block-granular replay
hash_table_size65536_seed4_loads,ConfidenceSelector,1000,3,0.9999231041323839,1.0,0.0,192,3,6,3,0.0,block-granular replay
linked_list_size65536_seed0_loads,ConfidenceSelector,1000,3,4.017857142857143,1.0,0.0,192,3,6,3,0.0,block-granular replay
linked_list_size65536_seed1_loads,ConfidenceSelector,1000,3,4.017857142857143,1.0,0.0,192,3,6,3,0.0,block-granular replay
linked_list_size65536_seed2_loads,ConfidenceSelector,1000,3,4.017857142857143,1.0,0.0,192,3,6,3,0.0,block-granular replay
linked_list_size65536_seed3_loads,ConfidenceSelector,1000,3,4.017857142857143,1.0,0.0,192,3,6,3,0.0,block-granular replay
linked_list_size65536_seed4_loads,ConfidenceSelector,1000,3,4.017857142857143,1.0,0.0,192,3,6,3,0.0,block-granular replay
matrix_scan_size512_seed0_loads,ConfidenceSelector,1000,3,2.2738886050076648,1.0,0.0,192,3,6,3,0.0,block-granular replay
pointer_chase_size65536_seed0_loads,ConfidenceSelector,1000,3,1.3322913759419481,0.0,1.0,192,3,6,3,1.0,block-granular replay
pointer_chase_size65536_seed1_loads,ConfidenceSelector,1000,3,1.3322913759419481,0.0,1.0,192,3,6,3,1.0,block-granular replay
pointer_chase_size65536_seed2_loads,ConfidenceSelector,1000,3,1.4889440892617176,0.0,1.0,192,3,6,3,1.0,block-granular replay
pointer_chase_size65536_seed3_loads,ConfidenceSelector,1000,3,1.3384093013684535,1.0,0.0,192,3,6,3,0.0,block-granular replay
pointer_chase_size65536_seed4_loads,ConfidenceSelector,1000,3,2.3987204549493515,0.0,1.0,192,3,6,3,1.0,block-granular replay
quicksort_size65536_seed0_loads,ConfidenceSelector,1000,3,0.9999185136897001,0.0,1.0,192,3,6,3,1.0,block-granular replay
quicksort_size65536_seed1_loads,ConfidenceSelector,1000,3,0.9999185136897001,0.0,1.0,192,3,6,3,1.0,block-granular replay
quicksort_size65536_seed2_loads,ConfidenceSelector,1000,3,1.968449044128216,1.0,0.0,192,3,6,3,0.0,block-granular replay
quicksort_size65536_seed3_loads,ConfidenceSelector,1000,3,1.4187677408582402,1.0,0.0,192,3,6,3,0.0,block-granular replay
quicksort_size65536_seed4_loads,ConfidenceSelector,1000,3,1.2208004761196252,1.0,0.0,192,3,6,3,0.0,block-granular replay
stride_size524288_seed0_loads,ConfidenceSelector,1000,3,7.216494845360825,1.0,0.0,192,3,6,3,0.0,block-granular replay
binary_tree_size65536_seed0_loads,RecentWinnerSelector,1000,3,1.2068058778035575,0.3333333333333333,0.6666666666666666,192,3,6,3,0.6666666666666666,block-granular replay
binary_tree_size65536_seed1_loads,RecentWinnerSelector,1000,3,1.2068058778035575,0.3333333333333333,0.6666666666666666,192,3,6,3,0.6666666666666666,block-granular replay
binary_tree_size65536_seed2_loads,RecentWinnerSelector,1000,3,1.0510093829968723,0.3333333333333333,0.6666666666666666,192,3,6,3,0.6666666666666666,block-granular replay
binary_tree_size65536_seed3_loads,RecentWinnerSelector,1000,3,1.0249602754237288,0.3333333333333333,0.6666666666666666,192,3,6,3,0.6666666666666666,block-granular replay
binary_tree_size65536_seed4_loads,RecentWinnerSelector,1000,3,1.0617765423391279,0.3333333333333333,0.6666666666666666,192,3,6,3,0.6666666666666666,block-granular replay
graph_bfs_size65536_seed0_loads,RecentWinnerSelector,1000,3,1.1839609005975176,0.6666666666666666,0.3333333333333333,192,3,6,3,0.3333333333333333,block-granular replay
graph_bfs_size65536_seed1_loads,RecentWinnerSelector,1000,3,1.1839609005975176,0.6666666666666666,0.3333333333333333,192,3,6,3,0.3333333333333333,block-granular replay
graph_bfs_size65536_seed2_loads,RecentWinnerSelector,1000,3,1.1839609005975176,0.6666666666666666,0.3333333333333333,192,3,6,3,0.3333333333333333,block-granular replay
graph_bfs_size65536_seed3_loads,RecentWinnerSelector,1000,3,1.1839609005975176,0.6666666666666666,0.3333333333333333,192,3,6,3,0.3333333333333333,block-granular replay
graph_bfs_size65536_seed4_loads,RecentWinnerSelector,1000,3,1.1839609005975176,0.6666666666666666,0.3333333333333333,192,3,6,3,0.3333333333333333,block-granular replay
graph_dfs_size16384_seed0_loads,RecentWinnerSelector,1000,3,1.0180577813191043,0.6666666666666666,0.3333333333333333,192,3,6,3,0.3333333333333333,block-granular replay
graph_dfs_size16384_seed1_loads,RecentWinnerSelector,1000,3,1.0180577813191043,0.6666666666666666,0.3333333333333333,192,3,6,3,0.3333333333333333,block-granular replay
graph_dfs_size16384_seed2_loads,RecentWinnerSelector,1000,3,1.0180577813191043,0.6666666666666666,0.3333333333333333,192,3,6,3,0.3333333333333333,block-granular replay
graph_dfs_size16384_seed3_loads,RecentWinnerSelector,1000,3,1.0180577813191043,0.6666666666666666,0.3333333333333333,192,3,6,3,0.3333333333333333,block-granular replay
graph_dfs_size16384_seed4_loads,RecentWinnerSelector,1000,3,1.0180577813191043,0.6666666666666666,0.3333333333333333,192,3,6,3,0.3333333333333333,block-granular replay
hash_table_size65536_seed0_loads,RecentWinnerSelector,1000,3,0.9998908992187877,0.6666666666666666,0.3333333333333333,192,3,6,3,0.3333333333333333,block-granular replay
hash_table_size65536_seed1_loads,RecentWinnerSelector,1000,3,0.9998908992187877,0.6666666666666666,0.3333333333333333,192,3,6,3,0.3333333333333333,block-granular replay
hash_table_size65536_seed2_loads,RecentWinnerSelector,1000,3,0.9997173623541934,0.3333333333333333,0.6666666666666666,192,3,6,3,0.6666666666666666,block-granular replay
hash_table_size65536_seed3_loads,RecentWinnerSelector,1000,3,0.9996450016228497,1.0,0.0,192,3,6,3,0.0,block-granular replay
hash_table_size65536_seed4_loads,RecentWinnerSelector,1000,3,0.9999231041323839,1.0,0.0,192,3,6,3,0.0,block-granular replay
linked_list_size65536_seed0_loads,RecentWinnerSelector,1000,3,4.017857142857143,1.0,0.0,192,3,6,3,0.0,block-granular replay
linked_list_size65536_seed1_loads,RecentWinnerSelector,1000,3,4.017857142857143,1.0,0.0,192,3,6,3,0.0,block-granular replay
linked_list_size65536_seed2_loads,RecentWinnerSelector,1000,3,4.017857142857143,1.0,0.0,192,3,6,3,0.0,block-granular replay
linked_list_size65536_seed3_loads,RecentWinnerSelector,1000,3,4.017857142857143,1.0,0.0,192,3,6,3,0.0,block-granular replay
linked_list_size65536_seed4_loads,RecentWinnerSelector,1000,3,4.017857142857143,1.0,0.0,192,3,6,3,0.0,block-granular replay
matrix_scan_size512_seed0_loads,RecentWinnerSelector,1000,3,2.2738886050076648,1.0,0.0,192,3,6,3,0.0,block-granular replay
pointer_chase_size65536_seed0_loads,RecentWinnerSelector,1000,3,1.122636480511743,1.0,0.0,192,3,6,3,0.0,block-granular replay
pointer_chase_size65536_seed1_loads,RecentWinnerSelector,1000,3,1.122636480511743,1.0,0.0,192,3,6,3,0.0,block-granular replay
pointer_chase_size65536_seed2_loads,RecentWinnerSelector,1000,3,1.0769321394910463,1.0,0.0,192,3,6,3,0.0,block-granular replay
pointer_chase_size65536_seed3_loads,RecentWinnerSelector,1000,3,1.3384093013684535,1.0,0.0,192,3,6,3,0.0,block-granular replay
pointer_chase_size65536_seed4_loads,RecentWinnerSelector,1000,3,1.286410704840147,0.6666666666666666,0.3333333333333333,192,3,6,3,0.3333333333333333,block-granular replay
quicksort_size65536_seed0_loads,RecentWinnerSelector,1000,3,1.027635876392262,1.0,0.0,192,3,6,3,0.0,block-granular replay
quicksort_size65536_seed1_loads,RecentWinnerSelector,1000,3,1.027635876392262,1.0,0.0,192,3,6,3,0.0,block-granular replay
quicksort_size65536_seed2_loads,RecentWinnerSelector,1000,3,1.968449044128216,1.0,0.0,192,3,6,3,0.0,block-granular replay
quicksort_size65536_seed3_loads,RecentWinnerSelector,1000,3,1.4187677408582402,1.0,0.0,192,3,6,3,0.0,block-granular replay
quicksort_size65536_seed4_loads,RecentWinnerSelector,1000,3,1.2208004761196252,1.0,0.0,192,3,6,3,0.0,block-granular replay
stride_size524288_seed0_loads,RecentWinnerSelector,1000,3,7.216494845360825,1.0,0.0,192,3,6,3,0.0,block-granular replay
binary_tree_size65536_seed0_loads,EntropyAwareSelector,1000,3,1.1163895486935866,1.0,0.0,192,3,6,3,0.0,block-granular replay
binary_tree_size65536_seed1_loads,EntropyAwareSelector,1000,3,1.1163895486935866,1.0,0.0,192,3,6,3,0.0,block-granular replay
binary_tree_size65536_seed2_loads,EntropyAwareSelector,1000,3,1.025164093556439,1.0,0.0,192,3,6,3,0.0,block-granular replay
binary_tree_size65536_seed3_loads,EntropyAwareSelector,1000,3,1.0174827472888597,1.0,0.0,192,3,6,3,0.0,block-granular replay
binary_tree_size65536_seed4_loads,EntropyAwareSelector,1000,3,1.0338739976164988,1.0,0.0,192,3,6,3,0.0,block-granular replay
graph_bfs_size65536_seed0_loads,EntropyAwareSelector,1000,3,1.2163678949221561,1.0,0.0,192,3,6,3,0.0,block-granular replay
graph_bfs_size65536_seed1_loads,EntropyAwareSelector,1000,3,1.2163678949221561,1.0,0.0,192,3,6,3,0.0,block-granular replay
graph_bfs_size65536_seed2_loads,EntropyAwareSelector,1000,3,1.2163678949221561,1.0,0.0,192,3,6,3,0.0,block-granular replay
graph_bfs_size65536_seed3_loads,EntropyAwareSelector,1000,3,1.2163678949221561,1.0,0.0,192,3,6,3,0.0,block-granular replay
graph_bfs_size65536_seed4_loads,EntropyAwareSelector,1000,3,1.2163678949221561,1.0,0.0,192,3,6,3,0.0,block-granular replay
graph_dfs_size16384_seed0_loads,EntropyAwareSelector,1000,3,1.0456940548990759,0.0,1.0,192,3,6,3,1.0,block-granular replay
graph_dfs_size16384_seed1_loads,EntropyAwareSelector,1000,3,1.0456940548990759,0.0,1.0,192,3,6,3,1.0,block-granular replay
graph_dfs_size16384_seed2_loads,EntropyAwareSelector,1000,3,1.0456940548990759,0.0,1.0,192,3,6,3,1.0,block-granular replay
graph_dfs_size16384_seed3_loads,EntropyAwareSelector,1000,3,1.0456940548990759,0.0,1.0,192,3,6,3,1.0,block-granular replay
graph_dfs_size16384_seed4_loads,EntropyAwareSelector,1000,3,1.0456940548990759,0.0,1.0,192,3,6,3,1.0,block-granular replay
hash_table_size65536_seed0_loads,EntropyAwareSelector,1000,3,0.9994572687939701,0.0,1.0,192,3,6,3,1.0,block-granular replay
hash_table_size65536_seed1_loads,EntropyAwareSelector,1000,3,0.9994572687939701,0.0,1.0,192,3,6,3,1.0,block-granular replay
hash_table_size65536_seed2_loads,EntropyAwareSelector,1000,3,0.9995570174545306,0.0,1.0,192,3,6,3,1.0,block-granular replay
hash_table_size65536_seed3_loads,EntropyAwareSelector,1000,3,0.9986523457290506,0.0,1.0,192,3,6,3,1.0,block-granular replay
hash_table_size65536_seed4_loads,EntropyAwareSelector,1000,3,0.9994414924960161,0.0,1.0,192,3,6,3,1.0,block-granular replay
linked_list_size65536_seed0_loads,EntropyAwareSelector,1000,3,4.017857142857143,1.0,0.0,192,3,6,3,0.0,block-granular replay
linked_list_size65536_seed1_loads,EntropyAwareSelector,1000,3,4.017857142857143,1.0,0.0,192,3,6,3,0.0,block-granular replay
linked_list_size65536_seed2_loads,EntropyAwareSelector,1000,3,4.017857142857143,1.0,0.0,192,3,6,3,0.0,block-granular replay
linked_list_size65536_seed3_loads,EntropyAwareSelector,1000,3,4.017857142857143,1.0,0.0,192,3,6,3,0.0,block-granular replay
linked_list_size65536_seed4_loads,EntropyAwareSelector,1000,3,4.017857142857143,1.0,0.0,192,3,6,3,0.0,block-granular replay
matrix_scan_size512_seed0_loads,EntropyAwareSelector,1000,3,2.2738886050076648,1.0,0.0,192,3,6,3,0.0,block-granular replay
