workload,predictor,budget_bytes,storage_bytes,accuracy,speedup,coverage,within_budget,category,horizon,train_fraction,trace_length,prefetch_precision,late_prefetch_rate,mean_lead_time,mean_slack,cache_pollution,bandwidth_bytes,average_memory_latency,total_cycles,cycles_hidden,predictor_overhead,fraction_of_ideal_gain,prediction_attempts,wrong_predictions
quicksort_size65536_seed0_loads,GMC,16384,16384,0.16458333333333333,1.3364009860312243,0.08133333333333333,True,sorting,16,0.7,5000,0.47540983606557374,0.3620689655172414,169.93103448275863,19.93103448275862,0,976,12.17,18255,6263,0,0.0,480,401
quicksort_size65536_seed0_loads,HashedContext-H16,32768,32896,0.0,0.9719134695828852,0.47,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,5640,16.734,25101,0,0,0.0,1215,1215
quicksort_size65536_seed0_loads,Markov-N-H16,32768,32768,0.0,0.999959011353855,0.0006666666666666666,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,8,16.264666666666667,24397,0,0,0.0,5,5
quicksort_size65536_seed0_loads,VLDP,32768,32768,0.0,1.0,0.0,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,16.264,24396,0,0,0.0,0,0
quicksort_size65536_seed0_loads,SPP,32768,32768,0.3333333333333333,1.0132070769997508,0.002,True,sorting,16,0.7,5000,1.0,0.3333333333333333,153.0,3.0,0,24,16.052,24078,321,0,0.0,6,4
quicksort_size65536_seed0_loads,GMC,32768,32768,0.17916666666666667,1.5044400592007894,0.12333333333333334,True,sorting,16,0.7,5000,0.572972972972973,0.7452830188679245,105.23584905660377,-44.764150943396224,0,1480,10.810666666666666,16216,8365,0,0.0,480,394
quicksort_size65536_seed0_loads,HashedContext-H16,65536,65664,0.0,0.9759961593855017,0.4,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,4800,16.664,24996,0,0,0.0,831,831
quicksort_size65536_seed0_loads,Markov-N-H16,65536,65536,0.0,0.999959011353855,0.0006666666666666666,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,8,16.264666666666667,24397,0,0,0.0,5,5
quicksort_size65536_seed0_loads,VLDP,65536,55488,0.0,1.0,0.0,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,16.264,24396,0,0,0.0,0,0
quicksort_size65536_seed0_loads,SPP,65536,44000,0.0,1.0,0.0,True,sorting,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,16.264,24396,0,0,0.0,0,0
quicksort_size65536_seed0_loads,GMC,65536,65536,0.18125,1.5044400592007894,0.12333333333333334,True,sorting,16,0.7,5000,0.572972972972973,0.7452830188679245,105.23584905660377,-44.764150943396224,0,1480,10.810666666666666,16216,8365,0,0.0,480,393
stride_size524288_seed0_loads,HashedContext-H16,2048,2176,0.0,0.9920720132619844,0.6153333333333333,True,sequential_control,16,0.7,5000,0.0,0.0,0.0,0.0,0,7384,77.61533333333334,116423,0,0,0.0,1484,1484
stride_size524288_seed0_loads,Markov-N-H16,2048,2048,0.0,1.0,0.0,True,sequential_control,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,77.0,115500,0,0,0.0,0,0
stride_size524288_seed0_loads,VLDP,2048,32,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
stride_size524288_seed0_loads,SPP,2048,32,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
stride_size524288_seed0_loads,GMC,2048,512,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
stride_size524288_seed0_loads,HashedContext-H16,4096,4224,0.0,0.9901584253480556,0.7653333333333333,True,sequential_control,16,0.7,5000,0.0,0.0,0.0,0.0,0,9184,77.76533333333333,116648,0,0,0.0,1484,1484
stride_size524288_seed0_loads,Markov-N-H16,4096,4096,0.0,1.0,0.0,True,sequential_control,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,77.0,115500,0,0,0.0,0,0
stride_size524288_seed0_loads,VLDP,4096,32,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
stride_size524288_seed0_loads,SPP,4096,32,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
stride_size524288_seed0_loads,GMC,4096,512,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
stride_size524288_seed0_loads,HashedContext-H16,8192,8320,0.0,0.9888444646113541,0.8686666666666667,True,sequential_control,16,0.7,5000,0.0,0.0,0.0,0.0,0,10424,77.86866666666667,116803,0,0,0.0,1484,1484
stride_size524288_seed0_loads,Markov-N-H16,8192,8192,0.0,1.0,0.0,True,sequential_control,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,77.0,115500,0,0,0.0,0,0
stride_size524288_seed0_loads,VLDP,8192,32,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
stride_size524288_seed0_loads,SPP,8192,32,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
stride_size524288_seed0_loads,GMC,8192,512,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
stride_size524288_seed0_loads,HashedContext-H16,16384,16512,0.0,0.9885990139687757,0.888,True,sequential_control,16,0.7,5000,0.0,0.0,0.0,0.0,0,10656,77.888,116832,0,0,0.0,1425,1425
stride_size524288_seed0_loads,Markov-N-H16,16384,16384,0.0,1.0,0.0,True,sequential_control,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,77.0,115500,0,0,0.0,0,0
stride_size524288_seed0_loads,VLDP,16384,32,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
stride_size524288_seed0_loads,SPP,16384,32,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
stride_size524288_seed0_loads,GMC,16384,512,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
stride_size524288_seed0_loads,HashedContext-H16,32768,32896,0.0,0.9899632299371738,0.7806666666666666,True,sequential_control,16,0.7,5000,0.0,0.0,0.0,0.0,0,9368,77.78066666666666,116671,0,0,0.0,1225,1225
stride_size524288_seed0_loads,Markov-N-H16,32768,32768,0.0,1.0,0.0,True,sequential_control,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,77.0,115500,0,0,0.0,0,0
stride_size524288_seed0_loads,VLDP,32768,32,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
stride_size524288_seed0_loads,SPP,32768,32,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
stride_size524288_seed0_loads,GMC,32768,512,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
stride_size524288_seed0_loads,HashedContext-H16,65536,65664,0.0,0.9930017022886325,0.5426666666666666,True,sequential_control,16,0.7,5000,0.0,0.0,0.0,0.0,0,6512,77.54266666666666,116314,0,0,0.0,838,838
stride_size524288_seed0_loads,Markov-N-H16,65536,65536,0.0,1.0,0.0,True,sequential_control,16,0.7,5000,0.0,0.0,0.0,0.0,0,0,77.0,115500,0,0,0.0,0,0
stride_size524288_seed0_loads,VLDP,65536,32,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
stride_size524288_seed0_loads,SPP,65536,32,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
stride_size524288_seed0_loads,GMC,65536,512,1.0,7.470409417243387,0.49466666666666664,True,sequential_control,16,0.7,5000,1.0,0.1320754716981132,144.55929919137466,-5.440700808625337,0,5936,10.307333333333334,15461,100781,0,0.0,1484,0
